book	hymn	verse	dcs_chapter_id	match	coverage	dcs_sent_ids	dcs_text	samudra_ru
6	142	1	11512	content	0.714	636644_1,636645_1,636645_2	ucchrayasva bahuḥ bhava svena mahasā yava / mṛṇīhi viśvā pātrāṇi / mā tvā divya aśaniḥ vadhīt	Поднимись! Стань обильным Своей мощью, о ячмень! Разбей все сосуды! Да не поразит тебя удар грома с неба!
6	142	2	11512	unmatched	0.462	636647_1,636647_2	āśṛṇvantam yavam devam yatra tvā acchāvadāmasi tat ucchrayasva dyauḥ iva / samudraḥ iva edhi akṣitaḥ	Где мы призываем тебя, Внемлющего бога-ячменя, Поднимись там, как небо! Будь неисчерпаем, как океан!
6	142	3	11512	unmatched	0.417	636648_1,636649_1,636649_2	akṣitāḥ te upasadaḥ akṣitāḥ santu rāśayaḥ / pṛṇantaḥ akṣitāḥ santu / attāraḥ santu akṣitāḥ	Неисчерпаемы пусть будут твои почитатели, Неисчерпаемы — (твои) груды! Дарующие пусть будут неисчерпаемы! Едоки пусть будут неисчерпаемы!
7	1	1	11513	content	1.0	636650,636651	dhītī vā ye anayan vāco agraṃ manasā vā ye 'vadann ṛtāni / tṛtīyena brahmaṇā vāvṛdhānās turīyeṇāmanvata nāma dhenoḥ	(Те), кто вел начало речи с помощью озарения Или кто мыслью высказывал истины, Усиливаясь благодаря третьему заклинанию, С помощью четвертого постигли имя дойной коровы.
7	1	2	11513	content	0.957	636652,636653	sa veda putraḥ pitaraṃ sa mātaraṃ sa sūnur bhuvat sa bhuvat punarmaghaḥ / sa dyām aurṇod antarikṣaṃ svaḥ sa idaṃ viśvam abhavat sa ābhavat	Он знает (как) сын отца, он (знает) мать, Он был сыном, он был снова дарящим. Он схватил небо, воздушное пространство, солнце. Он стал всем этим. Он появился.
7	2	1	11516	content	1.0	636654,636655	atharvāṇaṃ pitaraṃ devabandhuṃ mātur garbhaṃ pitur asuṃ yuvānam / ya imaṃ yajñam manasā ciketa pra ṇo vocas tam iheha bravaḥ	Атхарвана-отца, родню богов, Зародыша матери, жизненную силу отца, юного, (Того), кто понял мыслью эту жертву, Пусть ты нам здесь его провозгласишь, пусть ты здесь говоришь!
7	3	1	11517	content	0.789	636656_1,636657_1,636657_2	ayā viṣṭhā janayan karvarāṇi sa hi ghṛṇiḥ uruḥ varāya gātuḥ / sa pratyudait dharuṇam madhvaḥ agram / svayā tanvā tanvam airayata	Порождая героические подвиги благодаря этому состоянию — Ведь он, пылающий, — широкий путь к лучшему, — Он поднялся к устойчивой вершине сладости: Своим телом он привел в движение тело.
7	4	1	11518	content	1.0	636658,636659	ekayā ca daśabhiś cā suhūte dvābhyām iṣṭaye viṃśatyā ca / tisṛbhiś ca vahase triṃśatā ca viyugbhir vāya iha tā vi muñca	На одной (упряжке) и на десяти, о легкопризываемый, На двух и на двадцати для (нашей) поддержки, На трех ты ездишь и на тридцати, Запрягаемых по отдельности, — о Ваю, распряги их здесь!
7	5	1	11520	content	1.0	636660,636661	yajñena yajñam ayajanta devās tāni dharmāṇi prathamāny āsan / te ha nākaṃ mahimānaḥ sacanta yatra pūrve sādhyāḥ santi devāḥ	Жертву жертве пожертвовали боги — Таковы были первые обычаи. Эти могущества последовали на небо, Где находятся прежние боги — садхья.
7	5	2	11520	content	1.0	636662,636663	yajño babhūva sa ā babhūva sa pra jajñe sa u vāvṛdhe punaḥ / sa devānām adhipatir babhūva so asmāsu draviṇam ā dadhātu	Жертва возникла, она возникла рядом. Она продолжилась, она снова возросла. Она стала верховным владыкой богов. Пусть она наделит нас имуществом!
7	5	3	11520	content	1.0	636664,636665	yad devā devān haviṣā 'yajantāmartyān manasā martyena / madema tatra parame vyoman paśyema tad uditau sūryasya	Когда боги почтили богов возлиянием, Бессмертных с бессмертным духом, — Пусть возрадуемся мы там на высшем небосводе! Пусть увидим мы это на восходе солнца!
7	5	4	11520	content	1.0	636666,636667	yat puruṣeṇa haviṣā yajñaṃ devā atanvata / asti nu tasmād ojīyo yad vihavyenejire	Когда боги предприняли жертвоприношение С Пурушей как с жертвенным даром — Более сильным, чем это, является (то), Что они пожертвовали с помощью жертвы знания.
7	5	5	11520	content	1.0	636668,636669	mugdhā devā uta śunā 'yajantota gor aṅgaiḥ purudhā 'yajanta / ya imaṃ yajñaṃ manasā ciketa pra ṇo vocas tam iheha bravaḥ	Смятенные боги принесли в жертву собаку, А также разными способами принесли в жертву члены коровы. (Того), кто понял мыслью эту жертву, Пусть ты нам здесь его провозгласишь, пусть ты здесь говоришь!
7	6	1	11522	content	0.947	636670,636671	aditir dyaur aditir antarikṣam aditir mātā sa pitā sa putraḥ / viśve devā aditiḥ pañca janā aditir jātam aditir janitvam	Адити — небо, Адити — воздушное пространство, Адити — мать, она — отец, она — сын. Все-Боги — Адити, пять родов (человеческих) — Адити, Адити — то, что рождено, Адити — то, что должно родиться.
7	6	2	11522	content	1.0	636672,636673	mahīm ū ṣu mātaraṃ suvratānām ṛtasya patnīm avase havāmahe / tuvikṣatrām ajarantīm urūcīṃ suśarmāṇam aditiṃ supraṇītim	Мы мощно призываем на помощь великую мать (Людей) с прекрасным обетом, супругу (космического) закона, С сильной властью, нестареющую, далеко простирающуюся, Адити, дающую прекрасное прибежище, прекрасно ведущую вперед!
7	7	1	11523	unmatched	0.0			(Мы призываем) Землю, хорошо охраняющую, Небо беспорочное, Адити, дающую прекрасное прибежище, прекрасно ведущую вперед. Пусть взойдем мы на божественную ладью с прекрасными веслами, Не дающую течи, (мы) безгрешные — на счастье!
7	7	2	11523	unmatched	0.0			Сейчас под влиянием награды мы хотим возвеличить Речью великую мать по имени Адити, Чье лоно — широкое воздушное пространство. Пусть она нам дарует укрытие, трижды охраняющее!
7	8	1	11524	unmatched	0.0			Я возвеличил помощь сыновей Дити, Адити, Высоких невредимых богов. Ведь глубоко в море их местопребывание. Нет никого, кому поклонялись бы больше, чем им!
7	9	1	11525	unmatched	0.062	636683	ubhe abhi priyatame sadhasthe ā ca parā ca carati prajānan	От хорошего продвигайся к лучшему! Да будет тебе Брихаспати идущим впереди! Затем сделай его на всей этой земле (Тем), чьи враги далеко, (а) все (его) мужи целы!
7	10	1	11527	unmatched	0.0			На дальнем пути дорог родился Пушан, На дальнем пути неба, на дальнем пути земли. К обоим самым приятным местам Странствует он туда и сюда, зная путь.
